Source,Preferred society name,Society id,Cross-dataset id,Original society name,Revised latitude,Revised longitude,Original latitude,Original longitude,Glottolog language/dialect id,Glottolog language/dialect name,ISO code,Language family,Focal Year: EA015 Community marriage organization,Code: EA015 Community marriage organization,Description: EA015 Community marriage organization,Comment: EA015 Community marriage organization,Subcase: EA015 Community marriage organization,References: EA015 Community marriage organization,Focal Year: EA027 Kin terms for cousins,Code: EA027 Kin terms for cousins,Description: EA027 Kin terms for cousins,Comment: EA027 Kin terms for cousins,Subcase: EA027 Kin terms for cousins,References: EA027 Kin terms for cousins,CousinsDistinguished,Focal Year: EA024 Cousin marriages permitted: subtypes,Code: EA024 Cousin marriages permitted: subtypes,Description: EA024 Cousin marriages permitted: subtypes,Comment: EA024 Cousin marriages permitted: subtypes,Subcase: EA024 Cousin marriages permitted: subtypes,References: EA024 Cousin marriages permitted: subtypes,PermitFirstCousins,Focal Year: EA026 Cousin marriages preferred: subtypes,Code: EA026 Cousin marriages preferred: subtypes,Description: EA026 Cousin marriages preferred: subtypes,Comment: EA026 Cousin marriages preferred: subtypes,Subcase: EA026 Cousin marriages preferred: subtypes,References: EA026 Cousin marriages preferred: subtypes,PreferCrossCousins
Ethnographic Atlas,Tunava (Deep Springs and Fish Lake),Nd29,xd1162,Tunava (Nd29),37,-118,37,-118,mono1275,Mono (USA),mnr,Uto-Aztecan,1870,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,including the Deep Springs Valley and Fish Lake Valley groups,Steward(1941); Steward(1938); ,1870,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,including the Deep Springs Valley and Fish Lake Valley groups,Steward(1941); Steward(1938); ,0,1870,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,including the Deep Springs Valley and Fish Lake Valley groups,Steward(1941); Steward(1938); ,0,1870,9,No preferred cousin marriage,,including the Deep Springs Valley and Fish Lake Valley groups,Steward(1941); Steward(1938); ,0
Ethnographic Atlas,Javanese,Ib2,xd751,Javanese (Ib2),-7,110,-7,110,java1254,Javanese,jav,Austronesian,1950,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,Town and environs of Pare; Modjokuto,Jay(1963); Grant(1964); Dewey(1962); Koentjaraningrat(1967); Kahin(1963); Geertz(1965); Geertz(1963); Geertz(1961); Geertz(1960); Koentjaraningrat(1961); Koentjaraningrat(1960); Jay(1969); ,1950,3,"Eskimo, i.e., FaBrCh, FaSiCh, MoBrCh, and MoSiCh equated with each other but differentiated from siblings",,Town and environs of Pare; Modjokuto,Jay(1963); Grant(1964); Dewey(1962); Koentjaraningrat(1967); Kahin(1963); Geertz(1965); Geertz(1963); Geertz(1961); Geertz(1960); Koentjaraningrat(1961); Koentjaraningrat(1960); Jay(1969); ,0,1950,2,"Trilateral marriage, i.e., marriage allowed with any first cousin except an orthocousin or lineage mate",,Town and environs of Pare; Modjokuto,Jay(1963); Grant(1964); Dewey(1962); Koentjaraningrat(1967); Kahin(1963); Geertz(1965); Geertz(1963); Geertz(1961); Geertz(1960); Koentjaraningrat(1961); Koentjaraningrat(1960); Jay(1969); ,1,1950,9,No preferred cousin marriage,,Town and environs of Pare; Modjokuto,Jay(1963); Grant(1964); Dewey(1962); Koentjaraningrat(1967); Kahin(1963); Geertz(1965); Geertz(1963); Geertz(1961); Geertz(1960); Koentjaraningrat(1961); Koentjaraningrat(1960); Jay(1969); ,0
Ethnographic Atlas,Navajo,Nh3,xd1279,Navaho (Nh3),37,-110,37,-110,nava1243,Navajo,nav,Athapaskan-Eyak-Tlingit,1930,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Leighton and Kluckhohn(1947); Franciscan Fathers(1910); Kluckhohn(1947); Kluckhohn and Leighton(1946); Goldfrank(1945b); Hill(1938); Reichard(1928); ,1930,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Leighton and Kluckhohn(1947); Franciscan Fathers(1910); Kluckhohn(1947); Kluckhohn and Leighton(1946); Goldfrank(1945b); Hill(1938); Reichard(1928); ,1,1930,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Leighton and Kluckhohn(1947); Franciscan Fathers(1910); Kluckhohn(1947); Kluckhohn and Leighton(1946); Goldfrank(1945b); Hill(1938); Reichard(1928); ,0,1930,9,No preferred cousin marriage,,,Leighton and Kluckhohn(1947); Franciscan Fathers(1910); Kluckhohn(1947); Kluckhohn and Leighton(1946); Goldfrank(1945b); Hill(1938); Reichard(1928); ,0
Ethnographic Atlas,Kalispel,Nd13,xd1145,Kalispel (Nd13),49,-117,49,-117,kali1309,Kalispel,,Salishan,1860,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Ray(1942); Teit(1930); ,,NA,Missing data,,,,NA,1860,7,Nonlateral marriage when evidence is available only for first cousins,,,Ray(1942); Teit(1930); ,0,1860,9,No preferred cousin marriage,,,Ray(1942); Teit(1930); ,0
Ethnographic Atlas,Jemez,Nh8,xd1284,Jemez (Nh8),36,-107,36,-107,jeme1245,Jemez,tow,Kiowa-Tanoan,1920,1,"Demes, i.e., communities revealing a marked tendency toward local endogamy but not segmented into clan-barrios",,,Parsons(1925); Parsons(1932b); Hawley(1964); ,1920,3,"Eskimo, i.e., FaBrCh, FaSiCh, MoBrCh, and MoSiCh equated with each other but differentiated from siblings",,,Parsons(1925); Parsons(1932b); Hawley(1964); ,0,1920,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Parsons(1925); Parsons(1932b); Hawley(1964); ,0,1920,9,No preferred cousin marriage,,,Parsons(1925); Parsons(1932b); Hawley(1964); ,0
Ethnographic Atlas,Tümpisa Shoshone (Saline and Panamint),Nd32,xd1166,Panamint (Nd32),36,-117,36,-117,pana1305,Panamint,par,Uto-Aztecan,1850,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,with special reference to those of Saline Valley,Steward(1938); Driver(1937); ,1850,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,with special reference to those of Saline Valley,Steward(1938); Driver(1937); ,0,1850,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,with special reference to those of Saline Valley,Steward(1938); Driver(1937); ,0,1850,9,No preferred cousin marriage,,with special reference to those of Saline Valley,Steward(1938); Driver(1937); ,0
Ethnographic Atlas,Soga,Ad46,xd116,Soga (Ad46),1,33,1,33,soga1242,Soga,xog,Atlantic-Congo,1950,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Roscoe(1915); Fallers(1960); Fallers(1956); ,1950,6,"Omaha, i.e., MoBrCh equated with MoBr or Mo and/or FaSiCh with SiCh(ms) or Ch",,,Roscoe(1915); Fallers(1960); Fallers(1956); ,1,1950,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Roscoe(1915); Fallers(1960); Fallers(1956); ,0,1950,9,No preferred cousin marriage,,,Roscoe(1915); Fallers(1960); Fallers(1956); ,0
Ethnographic Atlas,Toedokado,Nd28,xd1161,Toedokado (Nd28),40,-118,40,-118,sout2967,South Northern Paiute,,Uto-Aztecan,,NA,Missing data,,,,,NA,Missing data,,,,NA,1870,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Stewart(1941); ,0,1870,9,No preferred cousin marriage,,,Stewart(1941); ,0
Ethnographic Atlas,Nyaro,Ai2,xd348,Nyaro (Ai2),11,31,11,31,kooo1244,Ko,fuj,Heiban,1940,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,,Nadel(1950); ,,NA,Missing data,,,,NA,1940,7,Nonlateral marriage when evidence is available only for first cousins,,,Nadel(1950); ,0,1940,9,No preferred cousin marriage,,,Nadel(1950); ,0
Ethnographic Atlas,Railroad Valley Shoshoni,Nd37,xd1171,Hamilton (Nd37),39,-116,39,-116,west2622,Western Shoshoni,,Uto-Aztecan,1870,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Steward(1941); Steward(1938); ,1870,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Steward(1941); Steward(1938); ,0,1870,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Steward(1941); Steward(1938); ,0,1870,9,No preferred cousin marriage,,,Steward(1941); Steward(1938); ,0
Ethnographic Atlas,Shuwa,Cb16,xd465,Shuwa (Cb16),13,15,13,15,char1283,Chari-Baguirmi,,Afro-Asiatic,1920,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Bouillé(1937); Devallee(1925); ,,NA,Missing data,,,,NA,1920,1,"Quadrilateral marriage, i.e., marriage allowed with any first cousin",,,Bouillé(1937); Devallee(1925); ,1,1920,9,No preferred cousin marriage,,,Bouillé(1937); Devallee(1925); ,0
Ethnographic Atlas,Dakakari,Ah13,xd302,Dakakari (Ah13),12,5,12,5,clel1238,C'lela,dri,Atlantic-Congo,,NA,Missing data,,,,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Basari,Ag48,xd286,Basari (Ag48),9,1,9,1,ntch1242,Ntcham,bud,Atlantic-Congo,1890,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,,Klose(1899); Zech(1899); Froelich et al.(1963); Klose(1903); ,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Tagotoka,Nd21,xd1154,Tagotoka (Nd21),43,-117,43,-117,nort1551,North Northern Paiute,,Uto-Aztecan,,NA,Missing data,,,,,NA,Missing data,,,,NA,1870,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Stewart(1941); ,0,1870,9,No preferred cousin marriage,,,Stewart(1941); ,0
Ethnographic Atlas,Kei,Ic8,xd770,Kei (Ic8),-5.58,133.07,-6,133,keii1239,Kei,kei,Austronesian,,NA,Missing data,,,,,NA,Missing data,,,,NA,1890,4,One of four first cousins marriageable,,,Pleyte(1893); ,1,1890,2,MoBrDa is preferred spouse,,,Pleyte(1893); ,1
Ethnographic Atlas,Agaiduka,Nd46,xd1182,Agaiduka (Nd46),44,-112,44,-112,nort2955,Northern Shoshoni,,Uto-Aztecan,1860,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Steward(1943); Steward(1938); Lowie(1908); ,1860,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Steward(1943); Steward(1938); Lowie(1908); ,0,1860,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Steward(1943); Steward(1938); Lowie(1908); ,0,1860,9,No preferred cousin marriage,,,Steward(1943); Steward(1938); Lowie(1908); ,0
Ethnographic Atlas,Tsonga,Ab4,xd27,Thonga (Ab4),-24,32,-24,32,tson1249,Tsonga,tso,Atlantic-Congo,1920,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,,Junod(1927); ,1920,6,"Omaha, i.e., MoBrCh equated with MoBr or Mo and/or FaSiCh with SiCh(ms) or Ch",,,Junod(1927); ,1,1920,5,Nonlateral marriage in which unions are forbidden with any first cousin but are permitted with any second cousin (or at least any who is not a lineage mate),,,Junod(1927); ,0,1920,9,No preferred cousin marriage,,,Junod(1927); ,0
Ethnographic Atlas,Ha,Ae14,xd132,Ha (Ae14),-5,30,-5,30,haaa1252,Ha,haq,Atlantic-Congo,1950,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,,Hertefelt et al.(1962); ,1950,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Hertefelt et al.(1962); ,1,1950,3,Two of four first cousins marriageable,,,Hertefelt et al.(1962); ,1,1950,9,No preferred cousin marriage,,,Hertefelt et al.(1962); ,0
Ethnographic Atlas,Angami,Ei13,xd700,Angami (Ei13),26,94,26,94,anga1288,Angami Naga,njm,Sino-Tibetan,1910,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,,Hutton(1921a); ,1910,6,"Omaha, i.e., MoBrCh equated with MoBr or Mo and/or FaSiCh with SiCh(ms) or Ch",,,Hutton(1921a); ,1,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Tukudika,Nd47,xd1181,Tukudika (Nd47),44,-111,44,-111,nort2955,Northern Shoshoni,,Uto-Aztecan,1850,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Hultkrantz(1957); Steward(1938); Lowie(1908); ,1850,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,,Hultkrantz(1957); Steward(1938); Lowie(1908); ,0,1850,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,,Hultkrantz(1957); Steward(1938); Lowie(1908); ,0,1850,9,No preferred cousin marriage,,,Hultkrantz(1957); Steward(1938); Lowie(1908); ,0
Ethnographic Atlas,Moba,Ag50,xd289,Moba (Ag50),11,1,11,1,moba1244,Moba,mfq,Atlantic-Congo,,NA,Missing data,,,,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA,,NA,Missing data,,,,NA
Ethnographic Atlas,Kewyipaya,Nh23,xd1274,Kewyipaya (Nh23),34,-111,34,-111,yava1252,Yavapai,,Cochimi-Yuman,1870,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,,Gifford(1932); ,1870,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Gifford(1932); ,1,1870,7,Nonlateral marriage when evidence is available only for first cousins,,,Gifford(1932); ,0,1870,9,No preferred cousin marriage,,,Gifford(1932); ,0
Ethnographic Atlas,Pondo,Ab10,xd11,Pondo (Ab10),-31,30,-31,30,mpon1252,Mpondo,,Atlantic-Congo,1936,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,,Hunter(1936); ,1936,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Hunter(1936); ,1,1936,7,Nonlateral marriage when evidence is available only for first cousins,,,Hunter(1936); ,0,1936,9,No preferred cousin marriage,,,Hunter(1936); ,0
Ethnographic Atlas,Japanese,Ed5,xd648,Japanese (Ed5),35,136,35,136,nucl1643,Nuclear Japanese,jpn,Japonic,1950,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,Okayama,Norbeck(1954); DeVos(1965); DeVos and Wagatsuma(1967); Smith and Cornell(1956); Buck and Masland(1950); Beardsley et al.(1959); Brown(nd); ,1950,3,"Eskimo, i.e., FaBrCh, FaSiCh, MoBrCh, and MoSiCh equated with each other but differentiated from siblings",,Okayama,Norbeck(1954); DeVos(1965); DeVos and Wagatsuma(1967); Smith and Cornell(1956); Buck and Masland(1950); Beardsley et al.(1959); Brown(nd); ,0,1950,2,"Trilateral marriage, i.e., marriage allowed with any first cousin except an orthocousin or lineage mate",,Okayama,Norbeck(1954); DeVos(1965); DeVos and Wagatsuma(1967); Smith and Cornell(1956); Buck and Masland(1950); Beardsley et al.(1959); Brown(nd); ,1,1950,9,No preferred cousin marriage,,Okayama,Norbeck(1954); DeVos(1965); DeVos and Wagatsuma(1967); Smith and Cornell(1956); Buck and Masland(1950); Beardsley et al.(1959); Brown(nd); ,0
Ethnographic Atlas,Amba,Ae1,xd127,Amba (Ae1),1,30,1,30,amba1263,Amba (Uganda),rwm,Atlantic-Congo,1950,6,"Clan-communities, each consisting essentially of a single localized exogamous kin group or clan (see ""Organization of clan communities"" for more detail)",,with special reference to those of Bwamba in Uganda,Winter(1958); Winter(1956); ,1950,6,"Omaha, i.e., MoBrCh equated with MoBr or Mo and/or FaSiCh with SiCh(ms) or Ch",,with special reference to those of Bwamba in Uganda,Winter(1958); Winter(1956); ,1,1950,8,"Nonlateral marriage, i.e., unions forbidden with any first or second cousin",,with special reference to those of Bwamba in Uganda,Winter(1958); Winter(1956); ,0,1950,9,No preferred cousin marriage,,with special reference to those of Bwamba in Uganda,Winter(1958); Winter(1956); ,0
Ethnographic Atlas,Marshallese,If17,xd832,Marshallese (If17),6.28,169.49,6,169,rata1243,Ratak,,Austronesian,1900,4,"Exogamous communities, i.e., those revealing a marked tendency toward local exogamy without having the specific structure of clans",,with special reference to the island of Jaluit,Spoehr(1949); Erdland(1914); ,1900,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,with special reference to the island of Jaluit,Spoehr(1949); Erdland(1914); ,1,1900,3,Two of four first cousins marriageable,,with special reference to the island of Jaluit,Spoehr(1949); Erdland(1914); ,1,1900,1,A symmetrical cross-cousin is preferred spouse,,with special reference to the island of Jaluit,Spoehr(1949); Erdland(1914); ,1
Ethnographic Atlas,Elko Shoshoni,Nd42,xd1177,Elko Shoshoni (Nd42),41,-116,41,-116,west2622,Western Shoshoni,,Uto-Aztecan,1870,3,Agamous communities without localized clans or any marked tendency toward either local exogamy or local endogamy,,"including the Carlin, Halleck, and Wells groups",Steward(1941); Steward(1938); ,1870,4,"Hawaiian, i.e., all cousins equated with siblings or called by terms clearly derivative from those for siblings",,"including the Carlin, Halleck, and Wells groups",Steward(1941); Steward(1938); ,0,1870,4,One of four first cousins marriageable,,"including the Carlin, Halleck, and Wells groups",Steward(1941); Steward(1938); ,1,1870,9,No preferred cousin marriage,,"including the Carlin, Halleck, and Wells groups",Steward(1941); Steward(1938); ,0
Ethnographic Atlas,Minchia,Ed8,xd651,Minchia (Ed8),26,100,26,100,cent2004,Central Bai,bca,Sino-Tibetan,1930,1,"Demes, i.e., communities revealing a marked tendency toward local endogamy but not segmented into clan-barrios",,,Fitzgerald(1941); ,1930,2,"Descriptive or derivative, rather than elementary, terms employed for all cousins",But sibling terms are used for FaBrCh,,Fitzgerald(1941); ,NA,1930,1,"Quadrilateral marriage, i.e., marriage allowed with any first cousin",,,Fitzgerald(1941); ,1,1930,9,No preferred cousin marriage,,,Fitzgerald(1941); ,0
Ethnographic Atlas,Waropen,Ie6,xd820,Waropen (Ie6),-2.14,137.23,-2,137,waro1242,Waropen,wrp,Austronesian,1930,2,"Segmented communities, i.e., those divided into barrios, wards, or hamlets, each of which is essentially a localized kin group, a clan or ramage, in the absence of any indication of local exogamy. Large extended families (see ""Domestic organization""), are treated as clan-barrios if they are integrated by a rule of ambilineal, matrilineal, or patrilineal descent.",,,Held(1947); ,1930,5,"Iroquois, i.e., FaSiCh equated with MoBrCh but differentiated from both siblings and parallel cousins",,,Held(1947); ,1,1930,4,One of four first cousins marriageable,,,Held(1947); ,1,1930,2,MoBrDa is preferred spouse,,,Held(1947); ,1
